hypervolume,r2_indicator,avg_pairwise_distance,spacing,spread,tds,mpd,mce,num_modes,pmd,pfs,pas,rbd,fci,qds,der,num_parameters,training_time,final_loss,seed,exp_name,condition_name,capacity_level,loss_level
0.8705050077768723,-0.2290322720205242,0.35023949140241634,0.10204846411943436,1.3469812446573612,0.8913524288015727,0.6931471805599454,0.6930519573374323,2,0.0,7.600169419911703e-05,0.35023949140241634,0.8725962000961989,0.32709738300455604,0.15802578154998917,3.1881956381549483,73249,5399.094774,0.08445486426353455,42,medium_tb_seed42,medium_tb,medium,tb
0.9454226819308869,-0.23945376105094796,0.35415621181710644,0.10213593393564224,1.3264223497551162,0.9018855603624194,0.6931471805599454,0.6931414003488091,2,0.0,2.6597907828050018e-05,0.35415621181710644,0.8806623376623374,0.31642332974359877,0.15928466317055243,1.3825431725466395,73249,12589.745833,0.03313678130507469,153,medium_tb_seed153,medium_tb,medium,tb
0.8545814236812018,-0.22659334286505523,0.35328763441891936,0.10205261409282684,1.3318275659273167,0.9005984218609331,0.6931471805599453,0.6931778556412226,2,0.0,0.00019588640925718458,0.35328763441891936,0.8902727272727279,0.3021644093072664,0.15900549182135085,1.5356210000965635,73249,11306.942793,0.04580626264214516,264,medium_tb_seed264,medium_tb,medium,tb
0.8617282274788347,-0.22754393626373223,0.3546341084268267,0.10208049416542053,1.3310319336511718,0.8869415622815978,0.6931471805599453,0.6930405965731903,2,0.0,4.40568391155754e-15,0.3546341084268267,0.8741293891293916,0.3289625028755463,0.15943826495847935,2.850839331385657,73249,6113.762478,0.03106064349412918,375,medium_tb_seed375,medium_tb,medium,tb
0.9121989333439255,-0.23497976703685944,0.3527610939432838,0.10212555527687073,1.3152013997513732,0.9059703486042474,0.6931471805599453,0.6930888592261516,2,0.0,0.0002733978146859357,0.3527610939432838,0.8903593073593082,0.30867391304347835,0.158836255302764,2.8009917696637716,73249,6189.70069,0.04378112778067589,486,medium_tb_seed486,medium_tb,medium,tb
0.8968014234748126,-0.23273826894179142,0.32898981011831524,0.10109255462884903,1.381754061306418,0.9147111099662554,0.6931471805599453,0.682729127738962,2,0.0,2.634659910790546e-15,0.32898981011831524,0.9086414141414147,0.27256510416666657,0.15119587530724338,2.779855087771635,73249,5816.491401,0.05362294614315033,42,medium_subtb_seed42,medium_subtb,medium,subtb
0.8974607599088076,-0.2328341823981868,0.33490497252342794,0.1012783944606781,1.368931187722723,0.9070840283569641,0.6931471805599453,0.6853393182021699,2,0.0,0.00038078613792780805,0.33490497252342794,0.8997708032708038,0.287966999484367,0.1530970805110956,2.8046926888584496,73249,5868.635199,0.024568816646933556,153,medium_subtb_seed153,medium_subtb,medium,subtb
0.886439370415954,-0.23106243245138067,0.3402244532093065,0.11675818264484406,1.3448333414191749,0.9154680861954241,0.6931471805599453,0.6882588930249425,2,0.0,7.109299008284217e-15,0.3402244532093065,0.9124377104377114,0.2591064167590791,0.15480682635899362,2.8393108916534935,73249,5889.160318,0.034775760024785995,264,medium_subtb_seed264,medium_subtb,medium,subtb
0.8953900402518672,-0.2325452158276481,0.348725213233712,0.10213686525821686,1.3068442363289663,0.9120830970668591,0.6931471805599453,0.6923080764591998,2,0.0,0.0002118935676546032,0.348725213233712,0.9074242424242431,0.2663438976482455,0.15753907411285573,2.874705991576126,73249,5961.982749,0.07101015746593475,375,medium_subtb_seed375,medium_subtb,medium,subtb
0.9282304208190877,-0.23705526538358795,0.34639577521159576,0.12129944562911987,1.315440978946071,0.916846098636317,0.6931471805599453,0.6916007029980038,2,0.0,9.991943606882181e-15,0.34639577521159576,0.9126681096681097,0.2619698802030037,0.15679036437567745,2.849758150698393,73249,5974.002263,0.04966513067483902,486,medium_subtb_seed486,medium_subtb,medium,subtb
0.8807745408172791,-0.2303245750532458,0.3319959678704493,0.10130862146615982,1.3691079132419448,0.9002311555118633,0.6931471805599454,0.685953895966176,2,0.0,8.24230410981364e-05,0.3319959678704493,0.8879947089947088,0.3062097768940859,0.15216209100353906,1.42707475032598,73249,11433.702498,-0.144586980342865,42,medium_subtb_entropy_seed42,medium_subtb_entropy,medium,subtb_entropy
0.8633266779892755,-0.22773981281362396,0.3413674036224461,0.12281601876020432,1.3539622935200541,0.9110312927982636,0.6931471805599453,0.6902716029862555,2,0.0,5.586284676268719e-05,0.3413674036224461,0.9055440115440124,0.27440094409981497,0.15517418453521678,1.8333176670953513,73249,9151.349168,-0.15320581197738647,153,medium_subtb_entropy_seed153,medium_subtb_entropy,medium,subtb_entropy
0.8658679083339396,-0.22806144957989452,0.33809387773721467,0.10152250528335571,1.3621175082630443,0.906491881889969,0.6931471805599454,0.6880582219856309,2,0.0,0.00018838435181535088,0.33809387773721467,0.8984660894660892,0.29218030280148,0.15412203346620004,1.4177414383881841,73249,11720.363303,-0.14914175868034363,264,medium_subtb_entropy_seed264,medium_subtb_entropy,medium,subtb_entropy
0.8987003155688463,-0.23297816304568994,0.34393890123868276,0.1018964946269989,1.3461528009112682,0.9101971090670171,0.6931471805599453,0.6909675963703669,2,0.0,5.237017387241974e-05,0.34393890123868276,0.8987994227994247,0.2827999087914381,0.15600069517260132,1.4859695434293725,73249,11375.544457,-0.12642407417297363,375,medium_subtb_entropy_seed375,medium_subtb_entropy,medium,subtb_entropy
0.8818470879725836,-0.2304959582497526,0.34277397154260886,0.10177939385175705,1.3514469623249574,0.9135215221459763,0.6931471805599454,0.6897153327004197,2,0.0,1.7126172040377602e-14,0.34277397154260886,0.9049915824915823,0.27913731989135937,0.1556262725872834,2.6756610376730245,73249,6296.185902,-0.15439026057720184,486,medium_subtb_entropy_seed486,medium_subtb_entropy,medium,subtb_entropy
0.8811628651868284,-0.23041972626738175,0.3533989340996871,0.1022210642695427,1.322768585242279,0.9027526306121914,0.6931471805599454,0.6931764154965119,2,0.0,0.00010476812053542559,0.3533989340996871,0.8933585858585883,0.2928550849899165,0.1590412648936303,0.17401790919607288,540705,13521.142943,0.049919139593839645,42,large_tb_seed42,large_tb,large,tb
0.8939552948917677,-0.23232425586269664,0.3540826297110173,0.1021631732583046,1.3227953745914225,0.9152776690925216,0.6931471805599453,0.6931010996521304,2,0.0,1.5247386440730127e-14,0.3540826297110173,0.9048143338143317,0.2933721131806537,0.15926101298592077,0.1934065205311421,540705,12189.211854,0.0295000821352005,153,large_tb_seed153,large_tb,large,tb
0.8578337056213612,-0.2270124009868713,0.352240731543286,0.10227706283330917,1.3151921548900756,0.9115123205710237,0.6931471805599453,0.6930677982594171,2,0.0,0.0001506223199507483,0.352240731543286,0.9017580567580576,0.29733977043204085,0.15866900449289448,0.20512139155488604,540705,11433.277262,0.04308117553591728,264,large_tb_seed264,large_tb,large,tb
